Frequency in Hz	Wool_93 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93 Normalized Surface Impedance continuous Im	
281,25	1,5105654001236	281,25	-5,40029907226563	
284,375	1,4962100982666	284,375	-5,35425233840942	
287,5	1,40972554683685	287,5	-5,46082496643066	
290,625	1,35924828052521	290,625	-5,07319307327271	
293,75	1,34978187084198	293,75	-5,10285902023315	
296,875	1,38980197906494	296,875	-5,02653026580811	
300	1,40634536743164	300	-4,95321416854858	
303,125	1,36044228076935	303,125	-4,82945585250854	
306,25	1,39449262619019	306,25	-4,74434995651245	
309,375	1,44651174545288	309,375	-4,67554044723511	
312,5	1,47328400611877	312,5	-4,50036334991455	
315,625	1,7107572555542	315,625	-4,48892545700073	
318,75	1,69927835464478	318,75	-4,43420839309692	
321,875	1,73226058483124	321,875	-4,5751805305481	
325	1,77167141437531	325	-4,63387489318848	
328,125	1,83897686004639	328,125	-4,61922788619995	
331,25	1,60391736030579	331,25	-4,61221218109131	
334,375	1,57825291156769	334,375	-4,59700632095337	
337,5	1,63304078578949	337,5	-4,57989835739136	
340,625	1,5536847114563	340,625	-4,55736923217773	
343,75	1,51924324035645	343,75	-4,43128490447998	
346,875	1,50372791290283	346,875	-4,42535591125488	
350	1,53557991981506	350	-4,39983224868774	
353,125	1,51218485832214	353,125	-4,39250516891479	
356,25	1,40961599349976	356,25	-4,34507417678833	
359,375	1,36195504665375	359,375	-4,2201247215271	
362,5	1,40336644649506	362,5	-4,1861891746521	
365,625	1,48863565921783	365,625	-4,12544059753418	
368,75	1,40025746822357	368,75	-4,15961503982544	
371,875	1,26158547401428	371,875	-4,18949794769287	
375	1,51856029033661	375	-3,93524384498596	
378,125	1,43497002124786	378,125	-3,91936802864075	
381,25	1,40888822078705	381,25	-4,06358957290649	
384,375	1,48800575733185	384,375	-3,87159466743469	
387,5	1,36945021152496	387,5	-3,77680039405823	
390,625	1,29913544654846	390,625	-3,76363134384155	
393,75	1,36452794075012	393,75	-3,91735863685608	
396,875	1,37981247901917	396,875	-3,90251851081848	
400	1,40742206573486	400	-3,88511371612549	
403,125	1,41140329837799	403,125	-3,86147236824036	
406,25	1,41488826274872	406,25	-3,73654651641846	
409,375	1,41674828529358	409,375	-3,58116817474365	
412,5	1,36099302768707	412,5	-3,49755787849426	
415,625	1,2974271774292	415,625	-3,60317730903625	
418,75	1,36836075782776	418,75	-3,50513195991516	
421,875	1,28631031513214	421,875	-3,45198678970337	
425	1,32702100276947	425	-3,46447420120239	
428,125	1,43051826953888	428,125	-3,54491972923279	
431,25	1,30913066864014	431,25	-3,43826794624329	
434,375	1,35027599334717	434,375	-3,44682836532593	
437,5	1,35634732246399	437,5	-3,43837881088257	
440,625	1,38592791557312	440,625	-3,42150259017944	
443,75	1,35256659984589	443,75	-3,34747076034546	
446,875	1,3860319852829	446,875	-3,32779431343079	
450	1,34710776805878	450	-3,40431189537048	
453,125	1,34909737110138	453,125	-3,38610339164734	
456,25	1,30835247039795	456,25	-3,39344644546509	
459,375	1,30712509155273	459,375	-3,3008873462677	
462,5	1,27944266796112	462,5	-3,21285557746887	
465,625	1,26668894290924	465,625	-3,20503902435303	
468,75	1,2849063873291	468,75	-3,20040941238403	
471,875	1,24081003665924	471,875	-3,10175037384033	
475	1,26531338691711	475	-3,08478403091431	
478,125	1,33371305465698	478,125	-3,09641766548157	
481,25	1,31087553501129	481,25	-3,13328504562378	
484,375	1,29722011089325	484,375	-3,04643249511719	
487,5	1,32716453075409	487,5	-3,05322098731995	
490,625	1,31429898738861	490,625	-3,01940774917603	
493,75	1,32529830932617	493,75	-2,97683525085449	
496,875	1,32484292984009	496,875	-2,96349763870239	
500	1,27194929122925	500	-2,96783876419067	
503,125	1,27228975296021	503,125	-2,93920230865479	
506,25	1,28047907352448	506,25	-2,93224167823792	
509,375	1,2539826631546	509,375	-2,90917181968689	
512,5	1,26560723781586	512,5	-2,85831427574158	
515,625	1,30105113983154	515,625	-2,86181640625	
518,75	1,31400191783905	518,75	-2,85195684432983	
521,875	1,26192879676819	521,875	-2,80500769615173	
525	1,27631807327271	525	-2,78065180778503	
528,125	1,27052426338196	528,125	-2,80138278007507	
531,25	1,27238631248474	531,25	-2,7589795589447	
534,375	1,27752888202667	534,375	-2,74106001853943	
537,5	1,27207958698273	537,5	-2,72136449813843	
540,625	1,26832211017609	540,625	-2,71064162254334	
543,75	1,29742479324341	543,75	-2,70398712158203	
546,875	1,24908542633057	546,875	-2,66935014724731	
550	1,26629412174225	550	-2,65780091285706	
553,125	1,26770424842834	553,125	-2,62871122360229	
556,25	1,42618656158447	556,25	-2,76693940162659	
559,375	1,44154047966003	559,375	-2,72650194168091	
562,5	1,4398455619812	562,5	-2,71774435043335	
565,625	1,42685234546661	565,625	-2,70123982429504	
568,75	1,43473434448242	568,75	-2,67849278450012	
571,875	1,43912672996521	571,875	-2,66336894035339	
575	1,42689168453217	575	-2,65141940116882	
578,125	1,44642961025238	578,125	-2,63072514533997	
581,25	1,42975854873657	581,25	-2,62421274185181	
584,375	1,41740560531616	584,375	-2,605464220047	
587,5	1,41995978355408	587,5	-2,59425902366638	
590,625	1,42581105232239	590,625	-2,57155728340149	
593,75	1,42477095127106	593,75	-2,55091238021851	
596,875	1,42652094364166	596,875	-2,5453667640686	
600	1,41490864753723	600	-2,51880311965942	
603,125	1,42279231548309	603,125	-2,51093435287476	
606,25	1,42091381549835	606,25	-2,48810338973999	
609,375	1,42159807682037	609,375	-2,48600816726685	
612,5	1,42012095451355	612,5	-2,46766877174377	
615,625	1,4128897190094	615,625	-2,44610071182251	
618,75	1,41697418689728	618,75	-2,43698501586914	
621,875	1,42177081108093	621,875	-2,43188714981079	
625	1,42783463001251	625	-2,40973329544067	
628,125	1,41657948493958	628,125	-2,38939380645752	
631,25	1,42570531368256	631,25	-2,36453533172607	
634,375	1,42480742931366	634,375	-2,35102915763855	
637,5	1,42149782180786	637,5	-2,34381723403931	
640,625	1,43288266658783	640,625	-2,34056377410889	
643,75	1,41823840141296	643,75	-2,31655812263489	
646,875	1,4268844127655	646,875	-2,3009774684906	
650	1,41771590709686	650	-2,29518461227417	
653,125	1,42751312255859	653,125	-2,27858805656433	
656,25	1,43295192718506	656,25	-2,26490712165833	
659,375	1,426793217659	659,375	-2,24700808525085	
662,5	1,42689514160156	662,5	-2,24784016609192	
665,625	1,42100346088409	665,625	-2,23724699020386	
668,75	1,42599654197693	668,75	-2,2176239490509	
671,875	1,43623697757721	671,875	-2,20954060554504	
675	1,4324027299881	675	-2,18648529052734	
678,125	1,43169748783112	678,125	-2,16972851753235	
681,25	1,43268644809723	681,25	-2,16443681716919	
684,375	1,4335914850235	684,375	-2,15743780136108	
687,5	1,43060839176178	687,5	-2,16097497940063	
690,625	1,41531145572662	690,625	-2,12602639198303	
693,75	1,42969954013824	693,75	-2,12917804718018	
696,875	1,43067026138306	696,875	-2,11938166618347	
700	1,4286698102951	700	-2,09997510910034	
703,125	1,42586374282837	703,125	-2,09228253364563	
706,25	1,43166887760162	706,25	-2,08896517753601	
709,375	1,43873715400696	709,375	-2,07384276390076	
712,5	1,42281985282898	712,5	-2,04765844345093	
715,625	1,43032217025757	715,625	-2,05375456809998	
718,75	1,42661118507385	718,75	-2,04776501655579	
721,875	1,4307461977005	721,875	-2,03238749504089	
725	1,42543816566467	725	-2,02854824066162	
728,125	1,43072831630707	728,125	-2,00982618331909	
731,25	1,42841553688049	731,25	-2,00834727287292	
734,375	1,43027067184448	734,375	-1,99747347831726	
737,5	1,42726254463196	737,5	-1,9945193529129	
740,625	1,43149161338806	740,625	-1,97036051750183	
743,75	1,43259286880493	743,75	-1,95105171203613	
746,875	1,41401553153992	746,875	-1,94707858562469	
750	1,41442632675171	750	-1,93996334075928	
753,125	1,42310404777527	753,125	-1,93426394462585	
756,25	1,42651665210724	756,25	-1,92286705970764	
759,375	1,43710315227509	759,375	-1,90925800800323	
762,5	1,43346953392029	762,5	-1,91186821460724	
765,625	1,43608152866364	765,625	-1,8992338180542	
768,75	1,4218407869339	768,75	-1,88198757171631	
771,875	1,42432117462158	771,875	-1,86536121368408	
775	1,4306515455246	775	-1,86742329597473	
778,125	1,43658399581909	778,125	-1,8533775806427	
781,25	1,42896020412445	781,25	-1,84149265289307	
784,375	1,42770791053772	784,375	-1,82569229602814	
787,5	1,42238616943359	787,5	-1,81338453292847	
790,625	1,42408502101898	790,625	-1,8071346282959	
793,75	1,43388032913208	793,75	-1,80529403686523	
796,875	1,43493068218231	796,875	-1,80303525924683	
800	1,433180809021	800	-1,79215180873871	
803,125	1,4382072687149	803,125	-1,791459441185	
806,25	1,43024516105652	806,25	-1,77746260166168	
809,375	1,41923069953918	809,375	-1,74791622161865	
812,5	1,43609249591827	812,5	-1,75973618030548	
815,625	1,44293928146362	815,625	-1,75405216217041	
818,75	1,43466699123383	818,75	-1,73101210594177	
821,875	1,44417703151703	821,875	-1,72597086429596	
825	1,463219165802	825	-1,73705792427063	
828,125	1,45970547199249	828,125	-1,72255349159241	
831,25	1,49891924858093	831,25	-1,69038438796997	
834,375	1,45333647727966	834,375	-1,67867457866669	
837,5	1,44247221946716	837,5	-1,68624317646027	
840,625	1,4424923658371	840,625	-1,67992544174194	
843,75	1,44523894786835	843,75	-1,66329836845398	
846,875	1,44244599342346	846,875	-1,67279767990112	
850	1,443030834198	850	-1,67050075531006	
853,125	1,45916330814362	853,125	-1,66869533061981	
856,25	1,47364246845245	856,25	-1,65251863002777	
859,375	1,47739887237549	859,375	-1,63295316696167	
862,5	1,47070837020874	862,5	-1,62969565391541	
865,625	1,47108316421509	865,625	-1,62969422340393	
868,75	1,47265875339508	868,75	-1,63189578056335	
871,875	1,46419715881348	871,875	-1,61985051631927	
875	1,48042476177216	875	-1,60881268978119	
878,125	1,47471106052399	878,125	-1,60158550739288	
881,25	1,47626316547394	881,25	-1,58906090259552	
884,375	1,60816419124603	884,375	-1,58747708797455	
887,5	1,6162713766098	887,5	-1,56949377059937	
890,625	1,6082671880722	890,625	-1,56230854988098	
893,75	1,59929025173187	893,75	-1,57184195518494	
896,875	1,59825730323792	896,875	-1,55780923366547	
900	1,60908317565918	900	-1,55296492576599	
903,125	1,60896956920624	903,125	-1,53695118427277	
906,25	1,6100447177887	906,25	-1,53301358222961	
909,375	1,61066818237305	909,375	-1,53793084621429	
912,5	1,5990047454834	912,5	-1,53020370006561	
915,625	1,59845793247223	915,625	-1,52046692371368	
918,75	1,60435473918915	918,75	-1,50966572761536	
921,875	1,61342632770538	921,875	-1,49560034275055	
925	1,61449551582336	925	-1,48959517478943	
928,125	1,61801040172577	928,125	-1,49551129341125	
931,25	1,60664343833923	931,25	-1,47540533542633	
934,375	1,61069405078888	934,375	-1,47317659854889	
937,5	1,60891163349152	937,5	-1,46525621414185	
940,625	1,61281049251556	940,625	-1,46085178852081	
943,75	1,60458564758301	943,75	-1,45398962497711	
946,875	1,60578525066376	946,875	-1,44722151756287	
950	1,61058485507965	950	-1,43892931938171	
953,125	1,61689388751984	953,125	-1,43404138088226	
956,25	1,61687731742859	956,25	-1,42493939399719	
959,375	1,61339020729065	959,375	-1,41683280467987	
962,5	1,61094200611115	962,5	-1,41392457485199	
965,625	1,61324179172516	965,625	-1,40885770320892	
968,75	1,61694025993347	968,75	-1,40960502624512	
971,875	1,61306524276733	971,875	-1,39783012866974	
975	1,61686182022095	975	-1,3921138048172	
978,125	1,61816370487213	978,125	-1,38681674003601	
981,25	1,61699092388153	981,25	-1,37690675258636	
984,375	1,61682164669037	984,375	-1,37675046920776	
987,5	1,61864566802979	987,5	-1,37047839164734	
990,625	1,62053787708282	990,625	-1,36489415168762	
993,75	1,61397433280945	993,75	-1,36451888084412	
996,875	1,61734974384308	996,875	-1,35910940170288	
1000	1,61408054828644	1000	-1,35531663894653	
1003,125	1,61910104751587	1003,125	-1,3496253490448	
1006,25	1,61972224712372	1006,25	-1,34363913536072	
1009,375	1,61685454845428	1009,375	-1,3381415605545	
1012,5	1,62080693244934	1012,5	-1,33528780937195	
1015,625	1,62237131595612	1015,625	-1,33524680137634	
1018,75	1,61407518386841	1018,75	-1,32732927799225	
1021,875	1,61986136436462	1021,875	-1,32562828063965	
1025	1,61656785011292	1025	-1,31975519657135	
1028,125	1,61987161636353	1028,125	-1,31753063201904	
1031,25	1,62205052375793	1031,25	-1,3184632062912	
1034,375	1,6193962097168	1034,375	-1,31459927558899	
1037,5	1,61957967281342	1037,5	-1,31066405773163	
1040,625	1,61788392066956	1040,625	-1,30924963951111	
1043,75	1,6205792427063	1043,75	-1,30720734596252	
1046,875	1,62207758426666	1046,875	-1,30455529689789	
1050	1,61688530445099	1050	-1,30447578430176	
1053,125	1,61699688434601	1053,125	-1,30902981758118	
1056,25	1,61335825920105	1056,25	-1,30487525463104	
1059,375	1,61658871173859	1059,375	-1,30641794204712	
1062,5	1,61430597305298	1062,5	-1,30724382400513	
1065,625	1,60738670825958	1065,625	-1,30665254592896	
1068,75	1,61055147647858	1068,75	-1,30341792106628	
1071,875	1,60903036594391	1071,875	-1,3042403459549	
1075	1,60836255550385	1075	-1,30957686901093	
1078,125	1,6010754108429	1078,125	-1,31626725196838	
1081,25	1,5875084400177	1081,25	-1,30950033664703	
1084,375	1,58758914470673	1084,375	-1,31464338302612	
1087,5	1,58182728290558	1087,5	-1,31843781471252	
1090,625	1,5784215927124	1090,625	-1,32019901275635	
1093,75	1,56759250164032	1093,75	-1,32757842540741	
1096,875	1,55505478382111	1096,875	-1,32700276374817	
1100	1,54369843006134	1100	-1,32894730567932	
1103,125	1,5278856754303	1103,125	-1,33169484138489	
1106,25	1,52250254154205	1106,25	-1,3294837474823	
1109,375	1,49054324626923	1109,375	-1,33799946308136	
1112,5	1,47877991199493	1112,5	-1,34376204013824	
1115,625	1,45867943763733	1115,625	-1,32657325267792	
1118,75	1,42605602741241	1118,75	-1,34230375289917	
1121,875	1,41774749755859	1121,875	-1,32883405685425	
1125	1,37983357906342	1125	-1,32799053192139	
1128,125	1,36058044433594	1128,125	-1,32464075088501	
1131,25	1,31517386436462	1131,25	-1,28511381149292	
1134,375	1,30493688583374	1134,375	-1,27140533924103	
1137,5	1,27453994750977	1137,5	-1,25622999668121	
1140,625	1,24473929405212	1140,625	-1,20827805995941	
1143,75	1,24413132667542	1143,75	-1,18351542949677	
1146,875	1,23750078678131	1146,875	-1,14821374416351	
1150	1,23361027240753	1150	-1,10394537448883	
1153,125	1,24464273452759	1153,125	-1,07490170001984	
1156,25	1,2344845533371	1156,25	-1,04957091808319	
1159,375	1,23175799846649	1159,375	-1,00883150100708	
1162,5	1,24938309192657	1162,5	-0,993800044059753	
1165,625	1,26442468166351	1165,625	-0,957293212413788	
1168,75	1,27533757686615	1168,75	-0,941358923912048	
1171,875	1,29249036312103	1171,875	-0,925544083118439	
1175	1,30666601657867	1175	-0,90429961681366	
1178,125	1,31530952453613	1178,125	-0,891992926597595	
1181,25	1,32797706127167	1181,25	-0,881834626197815	
1184,375	1,34297633171082	1184,375	-0,87008535861969	
1187,5	1,34949946403503	1187,5	-0,860598266124725	
1190,625	1,36582767963409	1190,625	-0,853760361671448	
1193,75	1,38115358352661	1193,75	-0,850486695766449	
1196,875	1,3919529914856	1196,875	-0,841704785823822	
1200	1,39700126647949	1200	-0,835634171962738	
1203,125	1,40586984157562	1203,125	-0,833982110023499	
1206,25	1,41735219955444	1206,25	-0,829658448696136	
1209,375	1,42077255249023	1209,375	-0,829886138439178	
1212,5	1,42198193073273	1212,5	-0,828326523303986	
1215,625	1,43048894405365	1215,625	-0,825998544692993	
1218,75	1,43402683734894	1218,75	-0,822019934654236	
1221,875	1,44197249412537	1221,875	-0,822612822055817	
1225	1,44619393348694	1225	-0,825660347938538	
1228,125	1,43899750709534	1228,125	-0,824947774410248	
1231,25	1,44340550899506	1231,25	-0,823516726493835	
1234,375	1,44907665252686	1234,375	-0,823780179023743	
1237,5	1,44293260574341	1237,5	-0,828095674514771	
1240,625	1,44056797027588	1240,625	-0,825718522071838	
1243,75	1,43493461608887	1243,75	-0,826873004436493	
1246,875	1,4296201467514	1246,875	-0,821772694587708	
1250	1,42402637004852	1250	-0,814717650413513	
1253,125	1,41739857196808	1253,125	-0,814116477966309	
1256,25	1,40410363674164	1256,25	-0,80449378490448	
1259,375	1,40354514122009	1259,375	-0,798142790794373	
1262,5	1,40314698219299	1262,5	-0,788234770298004	
1265,625	1,39945268630981	1265,625	-0,779070317745209	
1268,75	1,39363980293274	1268,75	-0,766477346420288	
1271,875	1,39339423179626	1271,875	-0,753977417945862	
1275	1,38982355594635	1275	-0,743569493293762	
1278,125	1,39430737495422	1278,125	-0,729751348495483	
1281,25	1,3945038318634	1281,25	-0,72032231092453	
1284,375	1,39958322048187	1284,375	-0,711416304111481	
1287,5	1,40224206447601	1287,5	-0,703812718391418	
1290,625	1,40282535552979	1290,625	-0,692684412002563	
1293,75	1,40768110752106	1293,75	-0,684016585350037	
1296,875	1,41168320178986	1296,875	-0,676044106483459	
1300	1,41192889213562	1300	-0,672162890434265	
1303,125	1,41378653049469	1303,125	-0,66327840089798	
1306,25	1,42019951343536	1306,25	-0,65753847360611	
1309,375	1,42321181297302	1309,375	-0,65092533826828	
1312,5	1,423708319664	1312,5	-0,645226240158081	
1315,625	1,42464458942413	1315,625	-0,640275537967682	
1318,75	1,42765760421753	1318,75	-0,629290282726288	
1321,875	1,42974615097046	1321,875	-0,623859286308289	
1325	1,43321561813354	1325	-0,618109583854675	
1328,125	1,43474435806274	1328,125	-0,610072731971741	
1331,25	1,43728530406952	1331,25	-0,601210176944733	
1334,375	1,43641328811646	1334,375	-0,592987298965454	
1337,5	1,44385802745819	1337,5	-0,586008727550507	
1340,625	1,45004057884216	1340,625	-0,578407168388367	
1343,75	1,45694434642792	1343,75	-0,573667705059052	
1346,875	1,46189200878143	1346,875	-0,565861523151398	
1350	1,46548318862915	1350	-0,562476634979248	
1353,125	1,47175145149231	1353,125	-0,560262858867645	
1356,25	1,47540402412415	1356,25	-0,558063983917236	
1359,375	1,47877204418182	1359,375	-0,553714752197266	
1362,5	1,48150074481964	1362,5	-0,549287676811218	
1365,625	1,48456573486328	1365,625	-0,546416223049164	
1368,75	1,4892166852951	1368,75	-0,543727874755859	
1371,875	1,49098861217499	1371,875	-0,540530502796173	
1375	1,49283051490784	1375	-0,539395809173584	
1378,125	1,49578893184662	1378,125	-0,537503063678741	
1381,25	1,49414122104645	1381,25	-0,533750534057617	
1384,375	1,49861752986908	1384,375	-0,530936121940613	
1387,5	1,50202906131744	1387,5	-0,526434481143951	
1390,625	1,50376927852631	1390,625	-0,5221146941185	
1393,75	1,50468373298645	1393,75	-0,518738746643066	
1396,875	1,5058456659317	1396,875	-0,516306340694427	
1400	1,50991427898407	1400	-0,512166321277618	
1403,125	1,51141703128815	1403,125	-0,510170757770538	
1406,25	1,51162445545197	1406,25	-0,507993519306183	
1409,375	1,5121021270752	1409,375	-0,505029022693634	
1412,5	1,51459789276123	1412,5	-0,501541972160339	
1415,625	1,51476001739502	1415,625	-0,498088419437408	
1418,75	1,5174388885498	1418,75	-0,495874792337418	
1421,875	1,52057564258575	1421,875	-0,492036759853363	
1425	1,52331757545471	1425	-0,489338368177414	
1428,125	1,52298951148987	1428,125	-0,487784743309021	
1431,25	1,52641236782074	1431,25	-0,484322935342789	
1434,375	1,52747297286987	1434,375	-0,482388287782669	
1437,5	1,52759289741516	1437,5	-0,478225111961365	
1440,625	1,53345382213593	1440,625	-0,478921860456467	
1443,75	1,52740216255188	1443,75	-0,476803064346313	
1446,875	1,53164958953857	1446,875	-0,472158282995224	
1450	1,53197479248047	1450	-0,469828486442566	
1453,125	1,53287196159363	1453,125	-0,467862606048584	
1456,25	1,53294062614441	1456,25	-0,466600835323334	
1459,375	1,53411412239075	1459,375	-0,464366465806961	
1462,5	1,5343976020813	1462,5	-0,460166096687317	
1465,625	1,53403687477112	1465,625	-0,460849165916443	
1468,75	1,53180742263794	1468,75	-0,459732502698898	
1471,875	1,53059577941895	1471,875	-0,457586735486984	
1475	1,5320520401001	1475	-0,456484913825989	
1478,125	1,52966022491455	1478,125	-0,45388600230217	
1481,25	1,52972626686096	1481,25	-0,450179398059845	
1484,375	1,52541053295135	1484,375	-0,447373747825623	
1487,5	1,525235414505	1487,5	-0,448037475347519	
1490,625	1,52309286594391	1490,625	-0,443842083215714	
1493,75	1,52052295207977	1493,75	-0,442674368619919	
1496,875	1,5219521522522	1496,875	-0,440023571252823	
1500	1,51528012752533	1500	-0,43454122543335	
1503,125	1,51445853710175	1503,125	-0,427893817424774	
1506,25	1,51652240753174	1506,25	-0,422733277082443	
1509,375	1,51033794879913	1509,375	-0,419924706220627	
1512,5	1,5098249912262	1512,5	-0,414220809936523	
1515,625	1,50949692726135	1515,625	-0,41066300868988	
1518,75	1,50911390781403	1518,75	-0,403797954320908	
1521,875	1,51112604141235	1521,875	-0,400040179491043	
1525	1,50684094429016	1525	-0,396501332521439	
1528,125	1,5086567401886	1528,125	-0,388754934072495	
1531,25	1,5084056854248	1531,25	-0,383874803781509	
1534,375	1,50954854488373	1534,375	-0,376516789197922	
1537,5	1,50825989246368	1537,5	-0,374161571264267	
1540,625	1,5104888677597	1540,625	-0,36933046579361	
1543,75	1,50760126113892	1543,75	-0,364469915628433	
1546,875	1,51055097579956	1546,875	-0,358989328145981	
1550	1,51025390625	1550	-0,355017334222794	
1553,125	1,51152396202087	1553,125	-0,351207703351974	
1556,25	1,51151382923126	1556,25	-0,345669001340866	
1559,375	1,51229918003082	1559,375	-0,342046141624451	
1562,5	1,51325047016144	1562,5	-0,33811229467392	
1565,625	1,5131493806839	1565,625	-0,331543922424316	
1568,75	1,51424777507782	1568,75	-0,330122351646423	
1571,875	1,51409590244293	1571,875	-0,324594587087631	
1575	1,51681447029114	1575	-0,320698857307434	
1578,125	1,51660823822021	1578,125	-0,316809356212616	
1581,25	1,51714050769806	1581,25	-0,313211798667908	
1584,375	1,51972353458405	1584,375	-0,306389898061752	
1587,5	1,51919806003571	1587,5	-0,3033786714077	
1590,625	1,5194137096405	1590,625	-0,30011311173439	
1593,75	1,51992356777191	1593,75	-0,296259850263596	
1596,875	1,52199244499207	1596,875	-0,290740817785263	
1600	1,52338135242462	1600	-0,288954108953476	
1603,125	1,52427744865417	1603,125	-0,285473555326462	
1606,25	1,52635371685028	1606,25	-0,282033354043961	
1609,375	1,52699947357178	1609,375	-0,274186939001083	
1612,5	1,52544260025024	1612,5	-0,270844101905823	
1615,625	1,5276243686676	1615,625	-0,268253684043884	
1618,75	1,52986323833466	1618,75	-0,266936510801315	
1621,875	1,53096401691437	1621,875	-0,262379050254822	
1625	1,52994048595428	1625	-0,260071814060211	
1628,125	1,53268980979919	1628,125	-0,256523430347443	
1631,25	1,532390832901	1631,25	-0,253962337970734	
1634,375	1,5346531867981	1634,375	-0,252155095338821	
1637,5	1,53501629829407	1637,5	-0,248545661568642	
1640,625	1,53676223754883	1640,625	-0,240248188376427	
1643,75	1,53064787387848	1643,75	-0,242942377924919	
1646,875	1,53578734397888	1646,875	-0,23922398686409	
1650	1,53805828094482	1650	-0,237993285059929	
1653,125	1,53679096698761	1653,125	-0,233180701732635	
1656,25	1,53606021404266	1656,25	-0,230700045824051	
1659,375	1,538010597229	1659,375	-0,226830437779427	
1662,5	1,53837597370148	1662,5	-0,223553046584129	
1665,625	1,53726959228516	1665,625	-0,222947329282761	
1668,75	1,53884518146515	1668,75	-0,21861369907856	
1671,875	1,5390841960907	1671,875	-0,216012254357338	
1675	1,53714919090271	1675	-0,212257638573647	
1678,125	1,53754734992981	1678,125	-0,213317036628723	
1681,25	1,54054188728333	1681,25	-0,208150520920753	
1684,375	1,53631734848022	1684,375	-0,201843753457069	
1687,5	1,53591895103455	1687,5	-0,199441894888878	
1690,625	1,53599524497986	1690,625	-0,196607366204262	
1693,75	1,53696167469025	1693,75	-0,190618261694908	
1696,875	1,53725862503052	1696,875	-0,189466685056686	
1700	1,53785979747772	1700	-0,186277508735657	
1703,125	1,53803491592407	1703,125	-0,183491870760918	
1706,25	1,53860247135162	1706,25	-0,180596023797989	
1709,375	1,5362446308136	1709,375	-0,176124945282936	
1712,5	1,5375908613205	1712,5	-0,171877682209015	
1715,625	1,53759241104126	1715,625	-0,168287262320518	
1718,75	1,53924667835236	1718,75	-0,168193593621254	
1721,875	1,53843593597412	1721,875	-0,166601553559303	
1725	1,53641819953918	1725	-0,161741271615028	
1728,125	1,53950905799866	1728,125	-0,156638368964195	
1731,25	1,54200565814972	1731,25	-0,153343945741653	
1734,375	1,54169070720673	1734,375	-0,154613077640533	
1737,5	1,54033505916595	1737,5	-0,149239867925644	
